,,,,,Country/State ->,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,Democratic Republic of the Congo,Republic of the Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong SAR,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,North Korea,South Korea,Kosovo,Kuwait,Kyrgyz Republic,Lao,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,St. Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkiye,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Virgin Islands (U.S.),West Bank and Gaza,Yemen,Zambia,Zimbabwe,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia (US),Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,
Water Pollution,Beryllium,Freshwaster,Health,Water Pollution_Beryllium_Freshwaster_Health,$/kg,0.03,0.06,0.01,0.01,0.06,0.01,0.05,0.01,0.06,0.05,0.00,0.04,0.07,0.05,0.05,0.74,0.05,0.02,0.18,0.01,0.07,0.00,0.01,0.01,0.03,0.00,0.01,0.05,0.10,0.02,0.04,0.30,0.05,0.06,0.03,0.00,0.05,0.00,0.01,0.06,0.01,0.12,0.02,0.05,0.03,0.01,0.05,0.05,0.02,0.05,0.05,0.03,0.05,0.05,0.03,0.05,0.14,0.03,0.08,0.22,0.03,0.01,0.01,0.05,0.07,0.03,0.01,0.01,0.04,0.01,0.01,0.05,0.03,0.09,0.09,0.06,0.03,0.00,0.05,0.10,0.08,0.03,0.04,0.00,0.28,0.05,0.10,0.04,0.00,0.34,0.08,0.03,0.06,0.02,0.06,0.26,0.08,0.05,0.13,0.07,0.00,0.06,0.10,0.15,0.16,0.03,0.05,0.02,0.02,0.01,0.05,0.04,0.03,0.00,0.06,0.01,0.06,0.10,0.03,0.12,0.05,0.24,0.01,0.05,0.10,0.00,0.05,0.04,0.10,0.05,0.06,0.00,0.03,0.04,0.03,0.05,0.00,0.10,0.13,0.23,0.01,0.00,0.03,0.01,0.14,0.04,0.10,0.01,0.01,0.22,0.10,0.02,0.01,0.01,0.01,0.27,0.05,0.04,0.05,0.05,0.03,0.00,0.36,0.01,0.06,0.05,0.00,0.06,0.04,0.05,0.07,0.10,0.05,0.03,0.03,0.01,0.02,0.02,0.05,0.03,0.22,0.05,0.05,0.05,0.05,0.01,0.00,0.01,0.09,0.08,0.10,0.04,0.05,0.09,0.10,0.10,0.01,0.05,0.05,0.07,0.01,0.05,0.01,0.14,0.04,0.03,0.10,0.01,0.01,0.05,0.01,0.05,0.20,0.05,0.05,0.03,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Beryllium,Seawater,Health,Water Pollution_Beryllium_Seawater_Health,$/kg,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Beryllium,Unspecified,Health,Water Pollution_Beryllium_Unspecified_Health,$/kg,0.03,0.05,0.01,0.00,0.06,0.01,0.00,0.01,0.06,0.00,0.00,0.04,0.06,0.00,0.00,0.70,0.00,0.02,0.18,0.01,0.06,0.00,0.01,0.01,0.03,0.00,0.01,0.00,0.01,0.02,0.04,0.30,0.01,0.06,0.03,0.00,0.00,0.00,0.01,0.05,0.01,0.11,0.02,0.00,0.03,0.01,0.05,0.05,0.02,0.04,0.04,0.02,0.05,0.02,0.01,0.00,0.08,0.03,0.08,0.20,0.02,0.01,0.01,0.05,0.07,0.00,0.00,0.01,0.04,0.00,0.00,0.03,0.02,0.09,0.08,0.00,0.01,0.00,0.00,0.00,0.07,0.02,0.02,0.00,0.11,0.05,0.00,0.04,0.00,0.33,0.06,0.03,0.06,0.01,0.00,0.16,0.06,0.03,0.09,0.07,0.00,0.06,0.00,0.13,0.13,0.03,0.03,0.02,0.02,0.01,0.02,0.04,0.02,0.00,0.06,0.01,0.06,0.00,0.03,0.12,0.04,0.00,0.01,0.00,0.00,0.00,0.02,0.04,0.00,0.05,0.00,0.00,0.03,0.03,0.02,0.05,0.00,0.00,0.13,0.21,0.00,0.00,0.03,0.01,0.14,0.04,0.00,0.00,0.00,0.21,0.00,0.01,0.01,0.01,0.01,0.14,0.04,0.02,0.02,0.03,0.03,0.00,0.36,0.00,0.06,0.01,0.00,0.05,0.04,0.00,0.05,0.00,0.04,0.03,0.03,0.00,0.01,0.02,0.05,0.02,0.15,0.00,0.00,0.04,0.00,0.01,0.00,0.01,0.09,0.08,0.07,0.04,0.04,0.08,0.05,0.09,0.00,0.02,0.04,0.05,0.01,0.00,0.01,0.14,0.04,0.02,0.08,0.01,0.00,0.05,0.00,0.04,0.18,0.00,0.04,0.03,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Cadmium,Freshwaster,Health,Water Pollution_Cadmium_Freshwaster_Health,$/kg,435.91,323.50,191.62,58.65,544.98,131.03,251.27,108.29,514.83,251.27,42.11,326.81,792.15,251.27,993.11,"3,546.38",251.27,246.32,"1,747.55",69.37,629.82,78.65,74.84,74.10,255.98,66.95,103.99,251.27,752.21,199.45,398.81,"1,704.06",394.28,360.67,206.06,48.49,251.27,74.63,206.58,544.98,97.14,"2,344.25",106.45,394.28,190.56,129.78,207.69,279.63,162.29,504.52,251.27,329.16,470.76,572.75,382.35,251.27,618.49,141.69,"3,832.39",829.04,279.30,206.04,156.47,394.28,439.29,329.16,58.65,154.79,492.21,58.65,79.53,394.28,208.49,967.16,652.48,544.98,341.07,31.36,251.27,752.21,257.46,175.36,133.51,48.66,"1,282.51",205.97,752.21,434.39,46.79,"2,191.50",356.73,761.06,"1,064.41",195.97,544.98,"3,729.30",650.18,251.27,"1,238.34","1,270.29",95.28,652.76,752.21,906.49,"1,229.64",329.16,993.11,238.43,174.19,114.50,993.11,316.48,114.82,43.98,544.98,161.30,544.98,752.21,199.94,657.91,243.03,"1,658.91",338.35,993.11,752.21,74.16,394.28,325.89,752.21,409.44,544.98,35.67,329.16,606.05,173.40,244.28,43.50,752.21,591.26,"1,306.76",58.65,61.67,115.20,214.78,839.01,384.42,752.21,131.77,140.17,"3,794.18",752.21,81.47,79.99,119.00,113.24,"1,221.76",466.09,294.43,251.27,993.11,242.08,76.63,"1,581.27",58.65,544.98,394.28,135.54,939.79,321.98,394.28,347.29,752.21,251.27,290.46,225.14,72.16,215.04,270.20,394.28,357.21,978.30,251.27,251.27,251.27,251.27,167.69,48.74,123.28,593.86,992.65,752.21,383.10,479.70,834.00,752.21,579.98,58.65,251.27,552.70,611.84,166.42,251.27,58.65,"1,109.74",390.20,607.88,758.21,156.10,68.98,862.73,58.65,251.27,"1,261.85",251.27,993.11,586.19,218.81,253.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Cadmium,Seawater,Health,Water Pollution_Cadmium_Seawater_Health,$/kg,46.38,46.92,49.08,47.10,53.87,49.48,48.13,48.50,47.20,48.13,47.36,66.83,46.68,48.13,49.57,56.72,48.13,47.65,68.93,46.82,55.60,48.39,46.03,50.00,48.04,62.32,48.21,48.13,55.05,47.51,53.95,52.17,52.33,47.89,55.25,47.62,48.13,46.14,48.27,53.87,48.04,69.30,47.51,52.33,65.70,59.91,47.05,56.86,46.88,47.36,48.13,50.31,68.60,48.64,46.94,48.13,49.31,47.82,50.32,47.56,51.67,46.69,47.16,52.33,45.80,50.31,47.10,49.36,53.44,47.10,49.04,52.33,47.14,52.88,66.15,53.87,47.99,47.31,48.13,55.05,47.21,61.00,47.05,48.92,46.97,47.61,55.05,50.81,46.89,45.36,47.84,47.42,47.92,47.59,53.87,57.91,49.30,48.13,53.20,55.34,46.78,47.19,55.05,49.95,81.71,50.31,49.57,49.09,51.14,47.51,49.57,46.55,47.33,47.14,53.87,54.99,53.87,55.05,47.26,47.40,63.79,49.01,46.36,49.57,55.05,48.57,52.33,48.53,55.05,48.38,53.87,46.51,50.31,49.38,46.95,54.17,47.17,55.05,46.41,56.29,47.10,47.06,46.90,50.15,60.00,63.60,55.05,48.07,46.98,48.45,55.05,47.29,47.23,48.52,53.86,48.80,59.54,53.35,48.13,49.57,47.80,48.54,47.80,47.10,53.87,52.33,48.20,65.00,48.02,52.33,50.76,55.05,48.13,64.23,51.00,46.87,46.83,49.82,52.33,53.44,53.73,48.13,48.13,48.13,48.13,46.57,47.42,48.36,69.58,47.77,55.05,47.81,47.79,56.79,55.05,80.80,47.10,48.13,48.43,47.60,46.67,48.13,47.10,46.19,48.52,51.50,48.89,50.24,47.44,46.45,47.10,48.13,52.38,48.13,49.57,49.26,47.35,56.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Cadmium,Unspecified,Health,Water Pollution_Cadmium_Unspecified_Health,$/kg,435.91,285.40,165.78,47.10,544.98,106.89,48.13,102.41,514.83,48.13,44.02,326.81,621.07,48.42,49.57,"3,346.91",48.13,246.32,"1,705.02",64.13,562.17,48.39,74.84,74.10,254.93,66.95,96.03,48.13,144.89,190.22,398.81,"1,704.06",122.57,353.56,191.62,48.40,48.13,74.63,206.58,476.32,91.95,"2,225.75",103.10,52.33,190.25,123.84,191.70,266.33,138.08,346.02,190.09,188.89,470.76,282.77,199.40,48.13,387.23,124.74,"3,539.35",754.46,214.46,198.27,117.53,394.28,438.36,50.79,51.02,134.24,451.96,47.70,73.20,252.93,200.82,939.04,551.32,53.87,197.99,46.92,48.13,55.05,253.11,157.62,97.43,48.82,544.96,193.28,55.05,434.39,46.83,"2,102.97",283.52,739.88,"1,061.61",134.82,81.43,"2,379.82",529.55,153.10,878.11,"1,264.72",94.53,628.15,55.05,780.45,"1,035.72",307.98,504.87,238.43,174.19,104.68,402.86,316.48,91.30,44.43,544.98,155.75,544.98,55.05,181.83,657.91,190.01,49.01,338.35,49.57,55.05,66.35,154.43,306.34,55.05,409.44,53.87,35.67,284.22,448.48,156.81,234.02,43.69,55.05,589.13,"1,197.91",49.95,52.06,111.00,214.78,821.36,384.42,55.05,96.11,116.01,"3,654.69",55.05,63.14,73.72,119.00,98.71,656.71,452.51,203.70,128.66,498.81,239.92,75.65,"1,581.27",47.83,544.98,82.39,124.93,732.07,321.98,52.33,281.88,55.05,190.09,290.46,219.51,48.82,186.12,243.39,394.28,265.30,683.83,48.13,48.13,190.09,48.13,165.55,48.22,103.28,593.86,953.98,534.15,383.10,425.14,755.98,381.56,498.95,47.10,112.59,405.18,488.90,165.54,48.13,58.65,"1,107.04",371.66,515.09,609.86,142.09,59.51,862.73,47.38,216.61,"1,128.60",48.13,717.80,551.49,218.81,253.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Chromium,Freshwaster,Health,Water Pollution_Chromium_Freshwaster_Health,$/kg,611.14,696.27,92.51,56.96,"1,086.52",119.85,488.82,175.51,"1,078.51",488.82,31.61,634.96,"1,531.43",488.82,"1,359.08","7,659.91",488.82,268.85,"3,647.94",79.35,"1,286.33",88.48,62.65,94.18,273.47,82.03,157.65,488.82,"1,380.62",285.24,527.46,"3,773.48",748.33,713.27,391.70,40.11,488.82,53.97,350.80,"1,086.52",146.06,"3,395.21",164.33,748.33,342.29,124.94,405.32,572.59,235.89,601.48,488.82,585.04,946.20,"1,142.79",753.71,488.82,"1,405.94",257.34,"3,356.95","1,920.95",359.38,148.14,262.45,748.33,948.65,585.04,56.96,245.02,761.30,56.96,92.56,748.33,218.46,"1,959.16","1,356.39","1,086.52",642.36,3.83,488.82,"1,380.62",537.17,205.61,238.99,24.08,"2,972.05",418.90,"1,380.62",846.10,31.62,"3,886.02",714.90,999.77,"1,679.61",364.50,"1,086.52","7,411.89","1,325.65",488.82,"2,468.68","1,835.70",139.14,"1,307.44","1,380.62","1,498.26","2,206.70",585.04,"1,359.08",457.96,297.91,187.83,"1,359.08",317.06,185.03,18.38,"1,086.52",285.91,"1,086.52","1,380.62",376.12,"1,388.23",455.16,"2,961.66",578.47,"1,359.08","1,380.62",32.84,748.33,622.72,"1,380.62",853.20,"1,086.52",32.79,585.04,509.12,328.94,473.04,16.70,"1,380.62","1,310.26","2,857.15",56.96,54.26,193.13,197.64,"1,846.77",786.92,"1,380.62",197.74,67.65,"4,993.70","1,380.62",108.29,98.57,183.08,177.79,"2,674.22",935.94,540.23,488.82,"1,359.08",454.72,98.87,"3,702.43",56.96,"1,086.52",748.33,56.39,"1,804.80",570.90,748.33,621.23,"1,380.62",488.82,348.98,436.81,85.01,411.97,213.18,748.33,666.86,"2,207.95",488.82,488.82,488.82,488.82,276.27,27.81,194.24,"1,219.39","1,822.27","1,380.62",627.63,934.09,"1,637.79","1,380.62","1,252.08",56.96,488.82,"1,135.97","1,216.64",152.89,488.82,56.96,"2,293.73",777.89,306.41,"1,595.75",221.49,81.02,"1,348.65",56.96,488.82,"2,662.21",488.82,"1,359.08",339.85,386.87,486.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Chromium,Seawater,Health,Water Pollution_Chromium_Seawater_Health,$/kg,14.99,15.51,19.50,15.52,27.38,20.10,17.74,18.37,16.02,17.74,15.86,49.53,15.15,17.74,20.21,33.52,17.74,16.86,53.07,15.30,30.41,18.12,14.97,21.50,17.47,42.76,19.12,17.74,29.82,16.54,27.91,24.73,25.09,17.29,29.93,16.60,17.74,15.80,18.46,27.38,17.34,59.13,16.85,25.09,48.89,37.80,15.71,32.62,15.41,16.23,17.74,21.36,52.55,18.44,15.53,17.74,19.59,17.09,22.02,16.61,23.57,15.11,15.89,25.09,14.82,21.36,15.52,19.66,26.83,15.52,19.11,25.09,15.89,26.10,48.42,27.38,17.28,15.29,17.74,29.82,16.11,39.60,15.73,18.93,15.63,16.72,29.82,22.21,15.33,23.51,17.44,16.96,17.56,16.63,27.38,34.27,19.67,17.74,24.98,29.94,15.39,16.39,29.82,20.72,74.33,21.36,20.21,19.38,23.81,16.50,20.21,15.05,16.22,15.88,27.38,29.27,27.38,29.82,16.18,16.79,44.11,21.30,15.01,20.21,29.82,18.32,25.09,18.86,29.82,18.03,27.38,15.51,21.36,19.91,15.76,28.12,15.90,29.82,15.01,31.55,15.52,15.44,15.49,21.50,39.36,44.02,29.82,17.38,15.58,19.95,29.82,16.07,15.96,18.64,27.39,18.27,37.22,26.39,17.74,20.21,17.15,18.00,17.15,15.52,27.38,25.09,17.88,46.34,17.41,25.09,22.08,29.82,17.74,45.09,22.47,15.28,15.41,20.77,25.09,26.56,27.15,17.74,17.74,17.74,17.74,15.31,16.37,17.93,54.19,17.12,29.82,17.20,17.49,32.46,29.82,73.33,15.52,17.74,18.12,17.11,15.09,17.74,15.52,14.95,18.42,23.29,18.89,22.48,16.40,15.01,15.52,17.74,25.30,17.74,20.21,19.66,17.00,31.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Chromium,Unspecified,Health,Water Pollution_Chromium_Unspecified_Health,$/kg,611.14,602.49,79.28,15.52,"1,086.52",90.32,17.74,160.07,"1,078.51",17.74,25.89,634.96,"1,183.45",18.42,20.21,"7,223.99",17.74,268.85,"3,556.86",64.47,"1,138.37",18.12,62.65,94.18,272.18,82.03,137.88,17.74,203.88,268.92,527.46,"3,773.48",173.65,697.45,357.04,37.57,17.74,53.97,350.80,937.59,132.46,"3,221.43",155.95,25.09,341.57,117.54,366.53,540.36,189.64,398.57,348.56,301.48,946.20,520.71,351.07,17.74,842.66,213.96,"3,098.56","1,739.21",263.72,141.66,174.63,748.33,946.43,22.33,29.61,201.09,693.93,17.68,77.30,449.36,208.84,"1,899.71","1,130.72",27.38,337.19,15.01,17.74,29.82,526.39,179.85,145.82,20.91,"1,207.22",386.68,29.82,846.10,24.90,"3,726.68",549.60,970.59,"1,675.04",221.14,86.82,"4,700.11","1,063.46",261.17,"1,725.90","1,827.42",137.22,"1,254.97",29.82,"1,280.84","1,846.48",540.10,666.27,457.96,297.91,162.73,521.52,317.06,126.19,18.02,"1,086.52",272.52,"1,086.52",29.82,333.42,"1,388.23",333.58,21.30,578.47,20.21,29.82,28.40,241.04,580.16,29.82,853.20,27.38,32.79,494.18,370.64,287.85,449.04,16.66,29.82,"1,305.17","2,611.18",25.77,28.71,182.22,197.64,"1,805.82",786.92,29.82,120.91,54.15,"4,808.48",29.82,58.83,82.78,183.08,140.98,"1,394.77",905.91,346.85,204.50,657.68,449.85,96.08,"3,702.43",18.14,"1,086.52",88.67,51.71,"1,387.26",570.90,25.09,489.08,29.82,348.56,348.98,423.42,20.67,343.79,189.77,748.33,473.14,"1,513.37",17.74,17.74,348.56,17.74,271.66,23.31,147.17,"1,219.39","1,748.38",958.12,627.63,818.30,"1,476.63",662.47,"1,060.74",15.52,167.22,808.94,955.28,151.88,17.74,56.96,"2,287.94",736.68,259.20,"1,265.96",195.15,52.61,"1,348.65",16.56,408.45,"2,371.70",17.74,968.42,319.16,386.87,486.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Cobalt,Freshwaster,Health,Water Pollution_Cobalt_Freshwaster_Health,$/kg,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Cobalt,Seawater,Health,Water Pollution_Cobalt_Seawater_Health,$/kg,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Cobalt,Unspecified,Health,Water Pollution_Cobalt_Unspecified_Health,$/kg,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
